"","genus_species_id","lengthyear","n","intercept","slope","intercept_se","slope_se","intercept_p","slope_p"
"7166","Spatula_querquedula_5297",12,11,59.3293650793626,-0.0296092796092784,34.043509903502,0.01707294381567,0.109224819798853,0.110764382819324
"7167","Spatula_querquedula_5961",10,7,-48.631072874494,0.0247975708502024,53.5454797886414,0.0270933043929195,0.393954499797001,0.390491378797914
"7168","Spatula_querquedula_5962",9,6,-104.00555555554,0.0527777777777699,70.6839571916334,0.0357711921705188,0.191590084848526,0.190548586955449
"7169","Spermophilus_columbianus_3469",8,7,-8.63899782135077,0.00457516339869281,78.5848977693128,0.0396292643239232,0.915548555874463,0.911331194737882
"7170","Spermophilus_parryii_6355",15,14,87.3866341991342,-0.0435255920550038,32.8307806822122,0.0164358914930533,0.0185981391983902,0.019095972637377
"7171","Spheniscus_demersus_10197",12,11,-170.836976643431,0.0860698441343616,10.9652858226415,0.00551018414075446,7.64048210558052e-09,7.43466298746008e-09
"7172","Spheniscus_demersus_10229",18,17,-125.674771354616,0.0631880931837791,6.61669613981857,0.00331496554498985,6.94667947322882e-13,6.55478129879769e-13
"7173","Spheniscus_demersus_10233",14,12,-134.626625099746,0.0679155300710741,24.8499736831135,0.0124932220921111,0.000155596688868358,0.000150989288902625
"7174","Spheniscus_demersus_10331",26,18,53.1574124479624,-0.0264984527768431,10.6027970071222,0.00531425745880847,9.01635589995676e-05,9.56374252076198e-05
"7175","Spheniscus_demersus_10333",26,18,-69.4529057465729,0.0350133343142513,14.492081213026,0.00726361644274132,0.000145773496879017,0.000137163641453635
"7176","Spheniscus_demersus_10334",20,19,77.0195877315775,-0.0386163436100713,10.6233026839328,0.00534100223936398,7.00238248186299e-07,7.28056607392949e-07
"7177","Spheniscus_demersus_10335",26,18,113.993152352815,-0.0569439925755287,14.1336895371105,0.00708398595131256,2.18217755274963e-07,2.28896042053909e-07
"7178","Spheniscus_demersus_10337",26,18,41.5273317574026,-0.0206973071035294,11.0205568977284,0.00552364405869842,0.00140778156209903,0.0014756478406665
"7179","Spheniscus_demersus_10338",26,18,43.4909835897973,-0.0217508480431704,11.2261815075104,0.00562670574284785,0.00111184971072066,0.00113291545444251
"7180","Spheniscus_demersus_10339",26,18,47.0841461491353,-0.0235385658614877,10.1774880908652,0.00510108719071804,0.000209765850473388,0.000215314126452055
"7181","Spheniscus_demersus_10342",26,18,8.88679375604346,-0.00417184694018501,13.587757930708,0.00681035804828139,0.521361903529126,0.547819892669676
"7182","Spheniscus_demersus_10345",18,17,-66.0824561403509,0.0332492189377553,14.10188494026,0.00706504601519379,0.000212392450962047,0.000203529832859532
"7183","Spheniscus_demersus_10346",26,18,-62.7205024810475,0.0316428648173354,20.6163184516731,0.0103331624694295,0.00700954821274805,0.00671045839507701
"7184","Spheniscus_demersus_10359",26,25,-24.0559702934205,0.0122157773748231,13.6947638416376,0.00684732999542989,0.091233267113257,0.0865644176626562
"7185","Spheniscus_demersus_9037",7,6,-303.267857142856,0.151785714285714,58.060183524438,0.0290083165024076,0.00196982861192444,0.00195248786650152
"7186","Spheniscus_humboldti_10982",8,7,77.6062723004695,-0.0385962441314554,94.9795425365246,0.0475849013374022,0.440798856405369,0.444006108940416
"7187","Spheniscus_humboldti_10983",15,9,31.7541632316573,-0.0157857775335106,49.0818457083312,0.0246935113800766,0.533806319139731,0.538576760256946
"7188","Spheniscus_humboldti_17930",9,8,-201.527245499718,0.100919548765168,42.3837471821401,0.0211548308592694,0.00143631866567314,0.00140767172224423
"7189","Spheniscus_magellanicus_10981",19,18,62.2948681226876,-0.030970282849982,14.9642401180747,0.00749520546210192,0.00058445019888519,0.000626018424894958
"7190","Spheniscus_magellanicus_17926",19,18,-110.840760415178,0.0555466057627595,10.3384313345822,0.00516532022489397,3.02642942966281e-09,2.88597483829886e-09
"7191","Spheniscus_mendiculus_2161",33,17,28.9705459507615,-0.0143904245281244,11.7183716430269,0.00588637809386695,0.0242875467208847,0.0256886751442444
"7192","Spheniscus_mendiculus_6448",27,10,47.8200933241256,-0.0239324158145652,18.9507224271275,0.00954407266059941,0.0302112015145089,0.0310416744596869
"7193","Sphyrapicus_nuchalis_13513",44,43,-22.6068206143708,0.011596569706437,4.13233404994627,0.00207442079727832,2.13991473353517e-06,1.43757747228302e-06
"7194","Sphyrapicus_nuchalis_13734",38,37,-47.3157921407358,0.0239474484325747,2.03975648946758,0.0010234440375492,1.21672052812669e-23,9.00465513596023e-24
"7195","Sphyrapicus_nuchalis_13735",44,43,-21.8141827481981,0.0111989459815547,4.15028011700785,0.00208342967562454,4.35858399236011e-06,2.93783044675632e-06
"7196","Sphyrapicus_ruber_13514",44,43,-15.2261107622343,0.00780293795328335,4.98876095357491,0.00250434484474467,0.00388697501995388,0.0032636281157402
"7197","Sphyrapicus_ruber_13736",42,41,10.1642123851427,-0.00493713284410963,5.41219915721776,0.00271827927243398,0.0675034939275832,0.07664530761116
"7198","Sphyrapicus_thyroideus_3005",41,40,-2.34205989069859,0.00136401696242877,4.77846244512192,0.00240058972794208,0.626720794083603,0.573074769397215
"7199","Sphyrapicus_varius_13515",44,43,-38.1055621046469,0.0193132699997689,3.10500037870132,0.00155870200310133,1.21656074326916e-15,8.80274640227541e-16
"7200","Sphyrapicus_varius_13737",42,41,-24.5815458344429,0.0124812550709967,4.55286208344959,0.00228667687056322,3.08149151814111e-06,2.54213262872739e-06
"7201","Sphyrapicus_varius_13738",41,40,14.5445423046105,-0.00724788541010897,3.70284763511444,0.00185929151596754,0.000330157300138674,0.000360852477044083
"7202","Sphyrapicus_varius_13739",44,43,-36.0760785516944,0.0182463141735118,2.87336850572157,0.00144242341361315,5.62643615920064e-16,4.35968127283087e-16
"7203","Sphyrapicus_varius_13740",44,43,36.2270383297335,-0.0180356835581855,2.69918200710596,0.00135498225058858,5.65197985036185e-17,7.54549585841044e-17
"7204","Sphyrapicus_varius_13741",25,24,-12.8598551188854,0.0065270697495978,11.1405385987599,0.00556605565078059,0.259730263240444,0.252442082842108
"7205","Sphyrapicus_varius_13742",44,43,31.1385992429471,-0.0154769747161052,3.12113851700302,0.00156680330597708,9.26599083630879e-13,1.25108148363697e-12
"7206","Sphyrapicus_varius_13743",44,43,-38.627212296882,0.0195968379446641,1.97713018446759,0.00099251413947031,5.2565275058041e-23,3.48850487077956e-23
"7207","Sphyrapicus_varius_13744",44,43,-45.6380537411165,0.0231057128912424,1.83589296696274,0.000921613428685423,3.823331723042e-27,2.71489446969548e-27
"7208","Sphyrapicus_varius_13745",44,43,-37.4047622057249,0.0189599346586352,1.94419781259634,0.000975982175624282,9.52314870842993e-23,6.54747905365364e-23
"7209","Sphyrapicus_varius_13746",28,27,-57.0432308476303,0.0286521148292848,4.93176649902078,0.00246586167331515,5.73225380219804e-12,5.1684465486455e-12
"7210","Sphyrna_lewini_5235",31,30,34.4975687498766,-0.0172700083509729,5.65570869223379,0.00284560888759533,1.05579304765749e-06,1.14987285147089e-06
"7211","Sphyrna_lewini_8502",25,24,54.0290246516613,-0.0269612773792838,11.5663029062479,0.00581071128029247,9.58013693554774e-05,0.000103745236667192
"7212","Sphyrna_mokarran_8497",25,24,50.0644289044289,-0.024972804972805,9.15669136881412,0.00460016396407735,1.27876074897113e-05,1.40960407160857e-05
"7213","Sphyrna_zygaena_8503",25,24,-20.8270559986279,0.0105851413543721,13.9660292783756,0.00701629245978978,0.14891973523723,0.144440734552243
"7214","Spirinchus_thaleichthys_9584",27,25,18.0415401230611,-0.00901345995840114,9.45189963241646,0.00474506856089299,0.0678354036368152,0.0690892230570258
"7215","Spiza_americana_18058",44,43,-5.69713603710001,0.00287807109163271,3.46171806697966,0.00173777334205353,0.107105585862955,0.104965388047629
"7216","Spiza_americana_3215",41,40,14.9535890781503,-0.00736338705396857,5.24966289158421,0.00263731000451008,0.00690582895114128,0.00799419521938464
"7217","Spizella_arborea_14417",37,36,43.58296223787,-0.0216364082651424,2.37115312604946,0.00118942425516166,7.02424049148105e-20,9.85258119038389e-20
"7218","Spizella_arborea_14418",41,40,33.3971433625705,-0.0166482220366669,3.86506603465971,0.0019387983911122,1.09324007403297e-10,1.28889921608555e-10
"7219","Spizella_arborea_18192",44,43,-36.2068725430338,0.0183489186670523,2.49809757858009,0.00125403839767129,3.72457521870187e-18,2.64969200470863e-18
"7220","Spizella_arborea_4066",41,40,43.528430751144,-0.0216940991386724,3.79655206819968,0.00190443034493906,3.24441602672239e-14,3.96016847579508e-14
"7221","Spizella_atrogularis_3185",41,40,39.1310370424362,-0.0194868679350077,2.8824927213681,0.00144809810629526,1.45733598232171e-16,1.94625412289389e-16
"7222","Spizella_breweri_13529",44,43,15.0601161792347,-0.00740056052742176,3.34312523572023,0.001678240053457,5.02956913480364e-05,6.80811844219176e-05
"7223","Spizella_breweri_13747",42,41,5.84277897205405,-0.00276854928017724,6.68010362418119,0.00335508481706677,0.386857196142456,0.41404487270284
"7224","Spizella_breweri_13748",41,40,47.9865250246458,-0.0238580829657952,1.03953514167418,0.000521452684665434,2.57335244419432e-36,3.64819132228591e-36
"7225","Spizella_breweri_13749",26,25,79.2171590156671,-0.0393362856049426,2.40172677524511,0.0012002541631967,3.95104999198369e-22,4.61945166032069e-22
"7226","Spizella_breweri_13750",25,24,41.8987134502924,-0.0207197480881691,11.3452190512593,0.00566831846142833,0.00113987036484989,0.00125241147101931
"7227","Spizella_breweri_3183",41,40,9.63585111671232,-0.00464403906431532,5.54743722590964,0.00278690498750637,0.0900847907784744,0.103451190807319
"7228","Spizella_pallida_13643",44,43,49.6405509157936,-0.0246874058588037,1.78686472341528,0.000897001379698194,4.2286093039662e-29,6.1914569307052e-29
"7229","Spizella_pallida_14419",25,24,71.0369230769231,-0.0352254641909814,4.17245605586092,0.00208464989385195,6.68275086966536e-15,7.89943529260747e-15
"7230","Spizella_pallida_14420",44,43,-31.0524754003016,0.0157212548516897,1.98943613537047,0.000998691694376248,2.5317120448492e-19,1.85298482823523e-19
"7231","Spizella_pallida_3182",41,40,50.858710273529,-0.0253403187016003,2.34429928634415,0.00117772209170854,9.85477750702672e-24,1.33636287651234e-23
"7232","Spizella_pallida_4067",42,41,43.4627350890454,-0.0215849625970398,2.23753319291504,0.00112380197457676,2.72661133106814e-22,4.13594936518416e-22
"7233","Spizella_pallida_4068",42,41,44.1025141420493,-0.0219130335409407,1.31718831556942,0.000661558378044834,2.11433426648065e-31,3.23904629732823e-31
"7234","Spizella_pallida_4069",44,43,44.6808100922938,-0.0221937261764677,0.988997688418674,0.000496474231879331,7.08103604788411e-38,1.10544768781664e-37
"7235","Spizella_pallida_4070",44,43,-28.6632322551434,0.014556076436764,2.78466169505408,0.00139789282855281,3.56407065822e-13,2.49235779224341e-13
"7236","Spizella_pallida_4071",44,43,46.7370289310643,-0.0232488376397827,2.44068306624464,0.00122521646386471,1.14132407619517e-22,1.6222527697573e-22
"7237","Spizella_passerina_14421",44,43,23.4847629227221,-0.011521207709415,4.39828709405792,0.0022079285241795,3.30702633251923e-06,4.94086351342862e-06
"7238","Spizella_passerina_14422",44,43,14.3324869245818,-0.00697089471793031,4.52436500552178,0.0022712193033026,0.00282512725002421,0.00370891272897378
"7239","Spizella_passerina_14423",44,43,-35.011595995447,0.0178150627840069,3.80697036754982,0.00191108908660719,1.0290688278423e-11,6.95656470477789e-12
"7240","Spizella_passerina_14424",44,43,39.0656254176931,-0.0193930085352581,1.55158986802104,0.000778894022643456,2.28704174816801e-27,3.58736064370415e-27
"7241","Spizella_passerina_14425",37,36,51.8160329525522,-0.0257747924522222,1.57638091476871,0.000789955957576454,1.9046961898602e-28,2.46465135845412e-28
"7242","Spizella_passerina_14426",37,36,51.5581635980083,-0.0256460101191235,1.58611115265541,0.000794831974099632,2.80870835153622e-28,3.63628543488299e-28
"7243","Spizella_passerina_14427",44,43,47.7608318059466,-0.0237460437845486,1.68336577330197,0.000845045179638736,1.78942692005408e-29,2.6518175977039e-29
"7244","Spizella_passerina_14428",44,43,3.13611625334248,-0.00134587481863213,4.44245855800022,0.00223010248261089,0.48403183438594,0.549344235670841
"7245","Spizella_passerina_14429",44,43,11.1315148906194,-0.00539923557573145,5.24799002698287,0.00263447715608181,0.0397182781770126,0.0465494076615428
"7246","Spizella_passerina_14430",44,43,33.6212728231844,-0.0166973331516061,3.40310648672631,0.00170835048330848,1.2452770151277e-12,1.71992556317004e-12
"7247","Spizella_passerina_14431",41,40,-37.304624605719,0.0188712919092123,2.29162950881342,0.00114952954616308,3.03767365065278e-19,2.26275667992284e-19
"7248","Spizella_passerina_3181",41,40,32.1034818346596,-0.0159580303944044,4.16889092223331,0.0020943550022122,2.02081888821763e-09,2.61052957395785e-09
"7249","Spizella_passerina_3376",44,43,13.0348704435661,-0.00627140974967063,4.66475192964281,0.0023416931690508,0.00773777862031328,0.0104426125975413
"7250","Spizella_pusilla_13644",44,43,35.8224756798641,-0.0178105369876902,2.05463739188405,0.00103142255322881,4.10356339049853e-21,5.9011229599937e-21
"7251","Spizella_pusilla_14432",44,43,35.4597979797981,-0.0175757575757576,2.76291408204441,0.00138697558416425,2.65764311377861e-16,4.10617774533519e-16
"7252","Spizella_pusilla_3184",41,40,44.3736049760717,-0.0221098436429919,2.43197529821598,0.00122176850536223,5.37827899190691e-21,7.21665620412127e-21
"7253","Spizella_pusilla_4072",44,43,42.8231879698921,-0.0212735838261785,1.63526117735711,0.000820896799312613,4.66717191324816e-28,7.12672275518886e-28
"7254","Spizella_pusilla_4073",44,43,19.0068676802584,-0.00947423280461939,3.19211304013785,0.00160243232945105,4.26064571716264e-07,4.90229553007931e-07
"7255","Spondyliosoma_emarginatum_11743",7,6,232.758928571427,-0.116071428571428,84.2726497089106,0.0421047187049219,0.0327683163663778,0.0329963786002658
"7256","Sprattus_sprattus_1558",20,19,33.3989040060459,-0.0166718202432483,17.9708905213017,0.00907616489037093,0.0786607899580673,0.0819226770683165
"7257","Sprattus_sprattus_1559",23,22,0.0922157004830193,8.04347826087323e-05,16.216269181701,0.00818378512833073,0.995514012388921,0.992246657725617
"7258","Sprattus_sprattus_1560",34,33,-26.2176888721143,0.0133735925017299,7.70230938982959,0.00386851345929446,0.00175957055081823,0.001523593672265
"7259","Sprattus_sprattus_1561",20,19,33.3989040060459,-0.0166718202432483,17.9708905213017,0.00907616489037093,0.0786607899580673,0.0819226770683165
"7260","Sprattus_sprattus_1562",23,22,16.6209094195605,-0.00815888676060255,17.0389276523455,0.00859895214870514,0.3399335463481,0.353017644267638
"7261","Sprattus_sprattus_17440",28,17,-26.0144888610686,0.0130476168107909,15.737796243768,0.00785913399115466,0.116678875177138,0.115208613696524
"7262","Squalus_acanthias_1936",20,19,-38.7345597211819,0.0198001615176321,23.4112231395209,0.0118118637139404,0.114445694847769,0.110058025591349
"7263","Squalus_acanthias_1937",27,26,-25.4136318915222,0.0130029954411302,12.7914310085203,0.00644886560965166,0.057581038560905,0.0542066148909209
"7264","Squalus_acanthias_8287",30,7,53.4822544089816,-0.0266252175781751,21.7812574286311,0.0109330189434819,0.043757778660203,0.0450684403936449
"7265","Squalus_suckleyi_13120",28,9,37.3752890716288,-0.0184553279171267,13.9191599082914,0.00696613048421792,0.0249935462879412,0.0265068532959357
"7266","Squalus_suckleyi_13124",12,9,61.08952507427,-0.0301941624486372,52.0464190428237,0.0259889076040172,0.270619208304672,0.275196257638263
"7267","Steganopus_tricolor_13615",44,43,0.430959208452789,-1.29168927122764e-05,6.07677257839792,0.00305052381162726,0.943790965107101,0.996641095733094
"7268","Steganopus_tricolor_14251",39,38,42.3917461082096,-0.0211044064702602,2.28773577659041,0.00114815427104338,1.26267233458351e-20,1.66479487205884e-20
"7269","Steganopus_tricolor_14252",44,43,32.7724704410831,-0.0162730391951471,2.44232660132376,0.00122604151414089,5.6953871186674e-17,8.32997840331421e-17
"7270","Steganopus_tricolor_2952",41,40,22.001563014069,-0.0108483524894489,5.635405208077,0.00283109808032733,0.000354476412304407,0.000439635413654729
"7271","Steganopus_tricolor_4257",42,41,5.55145645467484,-0.00259587450202065,5.62789057315297,0.00282661037558578,0.329713416561647,0.363796446152399
"7272","Steganopus_tricolor_4258",44,43,-3.07953690007573,0.00176208605122983,5.05238927243535,0.00253628609304275,0.545386653770941,0.490948851569523
"7273","Stegastes_planifrons_11600",17,15,-37.5435298408266,0.0190770614498937,27.7773058671222,0.0139029212789775,0.196538487893654,0.190185875346402
"7274","Stegonotus_cucullatus_17704",11,10,-200.621698445449,0.100316949237817,31.1259745519437,0.0155357765655929,7.39035103829812e-05,7.28117163038293e-05
"7275","Stelgidopteryx_serripennis_13645",44,43,47.1661674947145,-0.0234647583793618,1.23194952633929,0.000618435413920284,7.37317403140653e-35,1.07474670343181e-34
"7276","Stelgidopteryx_serripennis_14433",42,41,21.3731181347462,-0.0105371529790135,4.38066322331646,0.00220018992160969,1.65415054758374e-05,2.20390610733393e-05
"7277","Stelgidopteryx_serripennis_18200",22,21,70.6220185361876,-0.0350620144473224,6.58537895583516,0.0032877398127622,5.61890743147933e-10,6.2076155412022e-10
"7278","Stelgidopteryx_serripennis_18201",44,43,-36.3318057703692,0.0184052242653377,1.87188637398112,0.000939682024104228,6.77745547531735e-23,4.7642030032354e-23
"7279","Stelgidopteryx_serripennis_3064",41,40,24.5692658231755,-0.0121681117143397,5.70147576459831,0.00286429040968558,0.000103583131309637,0.000124987444902589
"7280","Stelgidopteryx_serripennis_4074",44,43,47.2754333131908,-0.0235172912518451,1.2392174519704,0.000622083893423638,8.55908219018418e-35,1.25156779934802e-34
"7281","Stelgidopteryx_serripennis_4075",44,43,36.4563732171,-0.0181174884175497,1.9719730207632,0.000989925256888685,4.41309019654389e-22,6.48928720413082e-22
"7282","Stelgidopteryx_serripennis_4076",44,43,33.287273135807,-0.0165395103716641,1.64848977735148,0.000827537521629714,1.45743488617391e-23,2.1736760049516e-23
"7283","Stenella_attenuata_2230",9,8,176.783333333333,-0.0893939393939393,44.4492070877789,0.0225116029668233,0.00407764253371086,0.00411307638176971
"7284","Stenella_attenuata_5308",21,10,0.953439395171226,-0.000290084553231776,26.0490249205896,0.0131003056037732,0.971522913558843,0.982769228528213
"7285","Stenella_coeruleoalba_10872",10,9,-1.09807938540459,0.000768245838669005,57.2698229891929,0.0286205654540639,0.98512081562132,0.979171170870561
"7286","Stenella_coeruleoalba_12548",23,16,28.636183860677,-0.0141750864131888,21.9875576264091,0.0109986032170735,0.211222285832117,0.215788653504441
"7287","Stenella_longirostris_5309",21,10,-9.87548084680678,0.00519515081948778,26.1845874467656,0.013168481304274,0.713943441931223,0.70148438813836
"7288","Stenodus_leucichthys_12687",32,14,29.6802605701684,-0.0147909378312208,10.6769815487158,0.00535784671861998,0.0147541339902904,0.0153222699880144
"7289","Stenotomus_chrysops_1563",9,8,117.525383224322,-0.0588669742601694,53.074591437658,0.0266907397886196,0.0576888564235892,0.0584882024485103
"7290","Stercorarius_longicaudus_8101",19,18,10.2946294307201,-0.00499462943071987,27.960828015282,0.0139978530727122,0.71703288196509,0.72537976778049
"7291","Stercorarius_longicaudus_8117",11,10,-8.8032245532428,0.00466200466201378,59.539329725694,0.0297473101024142,0.885395482603996,0.878584269474532
"7292","Stercorarius_longicaudus_8219",10,9,-126.475151515136,0.0633333333333256,52.3670315906128,0.026157325805528,0.0389178371299491,0.038531782570164
"7293","Stercorarius_longicaudus_8246",12,11,-21.3897435897448,0.0109890109890116,38.9778965304834,0.0194694447829975,0.5941293797612,0.583791566412128
"7294","Stercorarius_parasiticus_12087",40,38,-32.3457479750395,0.0165106477257463,5.75771567741815,0.00289370961067037,1.90386237077984e-06,1.44245803666365e-06
"7295","Stercorarius_parasiticus_12101",18,17,54.9740350877193,-0.0274763832658569,20.3588564690716,0.010277021025897,0.015167072414411,0.0160346208834509
"7296","Stercorarius_parasiticus_1846",18,12,115.178004730544,-0.0577829753185207,11.7650305613302,0.00592544665739358,4.50288534218873e-07,4.69622051727971e-07
"7297","Stercorarius_parasiticus_2519",7,6,-172.131377550999,0.0867346938775403,78.1311090431614,0.0392125758509143,0.0698025707086224,0.0689616754302456
"7298","Stereolepis_gigas_11409",8,7,-219.077278473012,0.109802806219188,47.8532024634187,0.0239385505482203,0.00254946370766739,0.00252314276924279
"7299","Sterna_dougallii_17811",33,25,12.8571794215511,-0.00634900321360524,7.88628624481428,0.00396180363924326,0.11556993299166,0.121594498260989
"7300","Sterna_dougallii_1858",13,12,119.908864468864,-0.0597802197802196,27.0464852638996,0.0135333651455563,0.000816167338265267,0.000839626293955498
"7301","Sterna_dougallii_1861",13,12,-115.621446295639,0.0579936192839415,24.9198768238901,0.012469265013526,0.000570452095791668,0.000559556277771891
"7302","Sterna_dougallii_1862",13,12,-48.4130711393868,0.0244071717755927,32.0841640101657,0.0160540899382238,0.157185268430779,0.154335663645823
"7303","Sterna_dougallii_1863",28,23,-63.5106273397535,0.0321778479227188,12.3657092596659,0.00622801941579711,3.33092551890127e-05,3.08843824159798e-05
"7304","Sterna_dougallii_1864",13,12,-124.782008688985,0.0627578401664779,20.3156767157293,0.0101654417751654,5.00541076450946e-05,4.77256628389596e-05
"7305","Sterna_dougallii_1866",13,12,100.694924123495,-0.050235478806907,33.2707976549552,0.0166478508743397,0.0105343857243724,0.0107118692940745
"7306","Sterna_dougallii_5692",15,14,41.6374211764706,-0.0206947058823529,23.8107995639698,0.0119441865581478,0.102228302365495,0.105124568891304
"7307","Sterna_dougallii_9062",24,23,93.4248546190651,-0.0467832167832168,9.68241484112783,0.00487284905880742,1.4939166512065e-09,1.639569788823e-09
"7308","Sterna_forsteri_13530",44,43,39.5137399388265,-0.0196695698811897,3.15760629262816,0.0015851100331857,6.29603625989422e-16,8.37313615688745e-16
"7309","Sterna_forsteri_13751",42,41,-41.9032258064521,0.0211919008460251,2.52424924168604,0.00126780522904107,8.39449076336524e-20,6.55218191325279e-20
"7310","Sterna_forsteri_13752",44,43,44.8748299692579,-0.0223260079051384,1.58538690845448,0.000795860047827815,1.9707566070903e-29,2.84204066430552e-29
"7311","Sterna_forsteri_2964",41,40,27.2116742508568,-0.0135278639025243,5.64302403157721,0.00283492560218058,2.08303487799823e-05,2.44241284186034e-05
"7312","Sterna_hirundinacea_8880",9,7,113.274877450982,-0.0564950980392163,60.5548802044142,0.0302656383838497,0.103584191329663,0.104190459762819
"7313","Sterna_hirundo_1073",44,43,42.6426089706417,-0.0212270434345861,1.65425509663438,0.000830431696708214,8.83850202701901e-28,1.24210106305188e-27
"7314","Sterna_hirundo_1074",28,23,-62.303262726441,0.0316404587407371,11.9822343191887,0.0060348813333295,2.84678410449923e-05,2.55855946306295e-05
"7315","Sterna_hirundo_14435",42,41,42.3171326976864,-0.0210365512200638,2.59599190833543,0.00130383801313441,1.60820804697367e-19,2.31836098906229e-19
"7316","Sterna_hirundo_14436",44,43,41.5825869543477,-0.0206775460154711,1.68908616461109,0.000847916800992862,5.65268992524015e-27,8.27166755744672e-27
"7317","Sterna_hirundo_14437",44,43,42.7904534847238,-0.0213001202982609,1.56575045212642,0.000786002598526902,8.24771562902357e-29,1.16285055665246e-28
"7318","Sterna_hirundo_14438",40,39,48.3037444559922,-0.0240261901365887,1.4811768676274,0.000742803807168808,6.46012692144893e-30,8.79766771122778e-30
"7319","Sterna_hirundo_14439",44,43,40.0427499609704,-0.0199671275808789,2.69266410439792,0.00135171028061501,1.47656439261459e-18,1.88079006430208e-18
"7320","Sterna_hirundo_14440",44,43,44.7201869919767,-0.0222477556147931,1.46773309546186,0.000736798143925311,9.61686657030899e-31,1.3937546854841e-30
"7321","Sterna_hirundo_14441",44,43,43.3456034263718,-0.0215756374319422,1.57465723836031,0.000790473781731643,6.14708255290066e-29,8.68258531217015e-29
"7322","Sterna_hirundo_14442",44,43,41.1083634639025,-0.0204760529656301,1.88579205254491,0.000946662638077915,7.22058190809246e-25,9.82305563510025e-25
"7323","Sterna_hirundo_1867",9,8,158.820606060606,-0.0793939393939392,62.5737846765072,0.031357414109761,0.034811796872773,0.0351511090075669
"7324","Sterna_hirundo_1869",17,15,37.9362720189686,-0.0188055179162895,21.8298487390779,0.0109655217698545,0.102723344427212,0.106929771449569
"7325","Sterna_hirundo_1870",23,22,31.3135859213252,-0.0155031055900622,14.6398502082366,0.00736962563633509,0.0437922356257831,0.0470667384437232
"7326","Sterna_hirundo_2685",8,7,-121.161688888889,0.0612,77.2539785746989,0.0387431864636157,0.160785665811163,0.158201545141663
"7327","Sterna_hirundo_2686",30,29,7.68851244740531,-0.00377658952781673,7.27363843615871,0.00366426428083365,0.299220507670212,0.311222589397443
"7328","Sterna_hirundo_2689",27,26,-63.0234496097281,0.0320105053515655,7.02216794109644,0.00354026201684324,1.91706689874013e-09,1.65347646053154e-09
"7329","Sterna_hirundo_2691",29,28,39.0913852601076,-0.0194986677703906,11.4364911683989,0.00576285330937694,0.00194915941623519,0.00213120728799241
"7330","Sterna_hirundo_2692",29,28,54.9170524754592,-0.0272688952637429,11.3580881951932,0.0057233460140929,4.35373073584252e-05,5.27976208815515e-05
"7331","Sterna_hirundo_2693",10,9,-184.590043290031,0.0927272727272668,21.6234612526246,0.0108388140790447,1.31298037413259e-05,1.29009557701703e-05
"7332","Sterna_hirundo_2694",7,6,111.52759740261,-0.0558441558441624,99.0299402947357,0.0496763856944617,0.303099281504156,0.303898982900611
"7333","Sterna_hirundo_2695",10,9,93.8379240162805,-0.0467435549525093,52.6821525765418,0.026354220439256,0.108568721766751,0.109869443368797
"7334","Sterna_hirundo_2696",30,29,58.4851131232966,-0.0291577337005908,5.9519294438569,0.00299239279302245,9.80808896532342e-11,1.18484414158514e-10
"7335","Sterna_hirundo_2697",14,12,132.14069771663,-0.065898282934621,21.0770563829643,0.0105520723662328,4.13244745753563e-05,4.28608969721062e-05
"7336","Sterna_hirundo_2963",41,40,14.0144844324568,-0.00687834975169864,6.7935638924446,0.00341293038997706,0.0456550526019019,0.0506186370062748
"7337","Sterna_hirundo_6825",24,23,-17.4496592592593,0.00900968660968661,17.9760062834608,0.00903765115365421,0.341786494339163,0.329183527766574
"7338","Sterna_hirundo_6865",15,7,-7.01376614289835,0.00375716828159202,54.3558360812884,0.0272717884887702,0.900959782492237,0.894303263654699
"7339","Sterna_hirundo_6875",10,8,-180.37857007042,0.0906314229577106,40.26913485398,0.0201819697437304,0.00205763310857992,0.00202683919374141
"7340","Sterna_hirundo_6950",26,10,-20.20892622125,0.0103977422458995,25.7366573920622,0.0128816588513835,0.45052762575868,0.438343092595786
"7341","Sterna_hirundo_6966",16,10,25.5898310083755,-0.0125197478120463,30.5280837922086,0.0153054316131358,0.421480268799862,0.432419549279038
"7342","Sterna_hirundo_7261",8,6,-124.08906752077,0.062435656125536,95.2108721178602,0.0477426546699174,0.240244956004808,0.238826295231652
"7343","Sterna_hirundo_7350",15,14,-24.487135705346,0.0124217772215269,38.995737909162,0.0195908733162848,0.540149260303973,0.536265257281219
"7344","Sterna_hirundo_7404",30,9,50.4485775016345,-0.0251798561151076,13.8921584538427,0.00699848856364564,0.00547331109997544,0.0057671949823347
"7345","Sterna_hirundo_9063",20,17,-23.7442633637546,0.0121740547588004,26.7257984042538,0.0134463433901994,0.386702662753365,0.377917156195351
"7346","Sterna_paradisaea_12602",22,21,-9.61132280892758,0.00500579867932119,17.8283381630338,0.00892304299878868,0.595485212953102,0.580737072609275
"7347","Sterna_paradisaea_13531",40,39,49.8960067337445,-0.0248121705644321,1.28942739617475,0.000646642274720767,9.95081358750687e-33,1.37197853147955e-32
"7348","Sterna_paradisaea_13753",38,37,50.9605606258155,-0.0253420709531328,1.83874587638342,0.00092166246490744,2.38764121439737e-26,3.15927018160345e-26
"7349","Sterna_paradisaea_18107",26,25,72.2429638674087,-0.0358838692172027,2.17019887005954,0.00108454894020487,3.15389826307808e-22,3.66084741255175e-22
